Problem,status,CPU time,time,veriT result
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900272/Chua-1-VC1-L-chunk-0150.smt2,sat,Unparsable output,0.026911974,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900367/Chua-1-VC1-L-chunk-0148.smt2,unsat,Unparsable output,0.0235035419,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900377/Chua-1-VC1-L-chunk-0035.smt2,unsat,Unparsable output,0.0271120071,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900275/Chua-1-VC1-L-chunk-0115.smt2,sat,Unparsable output,0.0354044437,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900345/Chua-1-VC1-L-chunk-0060.smt2,sat,Unparsable output,0.0275466442,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900287/Chua-1-VC1-L-chunk-0105.smt2,unsat,Unparsable output,0.0432305336,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900334/Chua-1-VC1-L-chunk-0119.smt2,unsat,Unparsable output,0.0370883942,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900284/Chua-1-VC1-L-chunk-0133.smt2,unsat,Unparsable output,0.0265226364,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900298/Chua-1-VC1-L-chunk-0122.smt2,sat,Unparsable output,0.026157856,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900305/Chua-1-VC1-L-chunk-0137.smt2,sat,Unparsable output,0.0294611454,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900325/Chua-1-VC1-L-chunk-0064.smt2,sat,Unparsable output,0.0173025131,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900295/Chua-1-VC1-L-chunk-0020.smt2,sat,Unparsable output,0.016849041,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900342/Chua-1-VC1-L-chunk-0144.smt2,sat,Unparsable output,0.0312407017,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900327/Chua-1-VC1-L-chunk-0019.smt2,sat,Unparsable output,0.0179932117,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900329/Chua-1-VC1-L-chunk-0026.smt2,sat,Unparsable output,0.0177388191,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900347/Chua-1-VC1-L-chunk-0072.smt2,sat,Unparsable output,0.0285887718,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900371/Chua-1-VC1-L-chunk-0145.smt2,unsat,Unparsable output,0.0252754688,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900291/Chua-1-VC1-L-chunk-0041.smt2,sat,Unparsable output,0.0152466297,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900337/Chua-1-VC1-L-chunk-0024.smt2,unsat,Unparsable output,0.0261111259,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900357/Chua-1-VC1-L-chunk-0151.smt2,sat,Unparsable output,0.0418670177,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900332/Chua-1-VC1-L-chunk-0120.smt2,unsat,Unparsable output,0.026720047,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900323/Chua-1-VC1-L-chunk-0114.smt2,sat,Unparsable output,0.0324249268,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900390/Chua-1-VC1-L-chunk-0088.smt2,sat,Unparsable output,0.0283389091,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900273/Chua-1-VC1-L-chunk-0092.smt2,sat,Unparsable output,0.0180892944,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900384/Chua-1-VC1-L-chunk-0038.smt2,sat,Unparsable output,0.0239510536,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900376/Chua-1-VC1-L-chunk-0080.smt2,unsat,Unparsable output,0.028585434,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900381/Chua-1-VC1-L-chunk-0022.smt2,sat,Unparsable output,0.0206055641,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900306/Chua-1-VC1-L-chunk-0135.smt2,unsat,Unparsable output,0.0308866501,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900364/Chua-1-VC1-L-chunk-0046.smt2,sat,Unparsable output,0.0326013565,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900394/Chua-1-VC1-L-chunk-0160.smt2,unsat,Unparsable output,0.0267615318,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900369/Chua-1-VC1-L-chunk-0126.smt2,sat,Unparsable output,0.0224518776,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900331/Chua-1-VC1-L-chunk-0029.smt2,sat,Unparsable output,0.0300750732,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900343/Chua-1-VC1-L-chunk-0091.smt2,unsat,Unparsable output,0.0260589123,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900276/Chua-1-VC1-L-chunk-0117.smt2,unsat,Unparsable output,0.0340368748,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900350/Chua-1-VC1-L-chunk-0161.smt2,sat,Unparsable output,0.0271272659,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900280/Chua-1-VC1-L-chunk-0112.smt2,sat,Unparsable output,0.027358532,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900393/Chua-1-VC1-L-chunk-0050.smt2,unsat,Unparsable output,0.0255458355,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900285/Chua-1-VC1-L-chunk-0157.smt2,sat,Unparsable output,0.0207567215,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900354/Chua-1-VC1-L-chunk-0034.smt2,unsat,Unparsable output,0.0237286091,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900338/Chua-1-VC1-L-chunk-0103.smt2,sat,Unparsable output,0.0168969631,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900392/Chua-1-VC1-L-chunk-0139.smt2,unsat,Unparsable output,0.0205886364,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900359/Chua-1-VC1-L-chunk-0158.smt2,unsat,Unparsable output,0.0264978409,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900321/Chua-1-VC1-L-chunk-0096.smt2,unsat,Unparsable output,0.0271835327,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900385/Chua-1-VC1-L-chunk-0056.smt2,unsat,Unparsable output,0.0212106705,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900301/Chua-1-VC1-L-chunk-0045.smt2,sat,Unparsable output,0.0173509121,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900309/Chua-1-VC1-L-chunk-0079.smt2,sat,Unparsable output,0.0221891403,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900307/Chua-1-VC1-L-chunk-0014.smt2,sat,Unparsable output,0.0250401497,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900290/Chua-1-VC1-L-chunk-0043.smt2,sat,Unparsable output,0.0235967636,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900374/Chua-1-VC1-L-chunk-0054.smt2,sat,Unparsable output,0.0406351089,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900360/Chua-1-VC1-L-chunk-0068.smt2,sat,Unparsable output,0.0327343941,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900373/Chua-1-VC1-L-chunk-0118.smt2,sat,Unparsable output,0.0311334133,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900319/Chua-1-VC1-L-chunk-0094.smt2,unsat,Unparsable output,0.024487257,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900310/Chua-1-VC1-L-chunk-0098.smt2,sat,Unparsable output,0.027728796,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900274/Chua-1-VC1-L-chunk-0044.smt2,unsat,Unparsable output,0.0214512348,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900293/Chua-1-VC1-L-chunk-0040.smt2,unsat,Unparsable output,0.0262031555,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900344/Chua-1-VC1-L-chunk-0053.smt2,sat,Unparsable output,0.031532526,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900355/Chua-1-VC1-L-chunk-0147.smt2,sat,Unparsable output,0.0286009312,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900362/Chua-1-VC1-L-chunk-0130.smt2,unsat,Unparsable output,0.0397188663,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900296/Chua-1-VC1-L-chunk-0134.smt2,sat,Unparsable output,0.0221779346,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900289/Chua-1-VC1-L-chunk-0154.smt2,sat,Unparsable output,0.0379636288,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900302/Chua-1-VC1-L-chunk-0066.smt2,unsat,Unparsable output,0.0253872871,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900336/Chua-1-VC1-L-chunk-0073.smt2,unsat,Unparsable output,0.0375926495,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900292/Chua-1-VC1-L-chunk-0140.smt2,sat,Unparsable output,0.0282871723,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900328/Chua-1-VC1-L-chunk-0063.smt2,sat,Unparsable output,0.0309937,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900382/Chua-1-VC1-L-chunk-0070.smt2,unsat,Unparsable output,0.025506258,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900300/Chua-1-VC1-L-chunk-0059.smt2,unsat,Unparsable output,0.0147387981,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900395/Chua-1-VC1-L-chunk-0127.smt2,unsat,Unparsable output,0.0268931389,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900375/Chua-1-VC1-L-chunk-0162.smt2,unsat,Unparsable output,0.0236470699,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900316/Chua-1-VC1-L-chunk-0062.smt2,sat,Unparsable output,0.0201966763,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900279/Chua-1-VC1-L-chunk-0039.smt2,sat,Unparsable output,0.0326817036,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900312/Chua-1-VC1-L-chunk-0048.smt2,unsat,Unparsable output,0.0192806721,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900281/Chua-1-VC1-L-chunk-0074.smt2,unsat,Unparsable output,0.0238420963,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900294/Chua-1-VC1-L-chunk-0083.smt2,sat,Unparsable output,0.0404558182,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900333/Chua-1-VC1-L-chunk-0087.smt2,sat,Unparsable output,0.0387313366,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900282/Chua-1-VC1-L-chunk-0152.smt2,unsat,Unparsable output,0.0369822979,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900303/Chua-1-VC1-L-chunk-0084.smt2,unsat,Unparsable output,0.0350344181,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900311/Chua-1-VC1-L-chunk-0057.smt2,sat,Unparsable output,0.0246453285,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900308/Chua-1-VC1-L-chunk-0055.smt2,unsat,Unparsable output,0.0282013416,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900330/Chua-1-VC1-L-chunk-0090.smt2,sat,Unparsable output,0.029271841,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900378/Chua-1-VC1-L-chunk-0052.smt2,sat,Unparsable output,0.0193555355,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900351/Chua-1-VC1-L-chunk-0100.smt2,sat,Unparsable output,0.0198454857,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900335/Chua-1-VC1-L-chunk-0061.smt2,sat,Unparsable output,0.0251059532,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900340/Chua-1-VC1-L-chunk-0047.smt2,sat,Unparsable output,0.0219898224,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900358/Chua-1-VC1-L-chunk-0108.smt2,unsat,Unparsable output,0.0137400627,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900348/Chua-1-VC1-L-chunk-0153.smt2,sat,Unparsable output,0.0261695385,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/L/900353/Chua-1-VC1-L-chunk-0081.smt2,sat,Unparsable output,0.0343399048,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900255/Chua-1-VC1-U-chunk-0049.smt2,unsat,Unparsable output,0.021014452,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900257/Chua-1-VC1-U-chunk-0030.smt2,sat,Unparsable output,0.0238463879,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900266/Chua-1-VC1-U-chunk-0079.smt2,sat,Unparsable output,0.0378556252,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900260/Chua-1-VC1-U-chunk-0060.smt2,unsat,Unparsable output,0.0293347836,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900212/Chua-1-VC1-U-chunk-0040.smt2,sat,Unparsable output,0.0359284878,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900220/Chua-1-VC1-U-chunk-0032.smt2,sat,Unparsable output,0.0157704353,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900235/Chua-1-VC1-U-chunk-0017.smt2,sat,Unparsable output,0.0275313854,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900217/Chua-1-VC1-U-chunk-0063.smt2,unsat,Unparsable output,0.0316927433,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900242/Chua-1-VC1-U-chunk-0081.smt2,sat,Unparsable output,0.0448534489,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900229/Chua-1-VC1-U-chunk-0055.smt2,sat,Unparsable output,0.0211720467,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900262/Chua-1-VC1-U-chunk-0056.smt2,sat,Unparsable output,0.0176765919,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900218/Chua-1-VC1-U-chunk-0034.smt2,sat,Unparsable output,0.0234720707,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900228/Chua-1-VC1-U-chunk-0046.smt2,unsat,Unparsable output,0.022258997,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900247/Chua-1-VC1-U-chunk-0052.smt2,sat,Unparsable output,0.028762579,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900213/Chua-1-VC1-U-chunk-0050.smt2,unsat,Unparsable output,0.0216093063,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900239/Chua-1-VC1-U-chunk-0028.smt2,sat,Unparsable output,0.0280430317,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900240/Chua-1-VC1-U-chunk-0078.smt2,sat,Unparsable output,0.0309433937,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900250/Chua-1-VC1-U-chunk-0085.smt2,unsat,Unparsable output,0.043289423,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900256/Chua-1-VC1-U-chunk-0041.smt2,unsat,Unparsable output,0.0454940796,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900241/Chua-1-VC1-U-chunk-0077.smt2,unsat,Unparsable output,0.0305850506,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900234/Chua-1-VC1-U-chunk-0061.smt2,unsat,Unparsable output,0.0563969612,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900253/Chua-1-VC1-U-chunk-0067.smt2,unsat,Unparsable output,0.0175378323,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900238/Chua-1-VC1-U-chunk-0075.smt2,unsat,Unparsable output,0.0324943066,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900225/Chua-1-VC1-U-chunk-0038.smt2,sat,Unparsable output,0.0176799297,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900252/Chua-1-VC1-U-chunk-0014.smt2,sat,Unparsable output,0.0220530033,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900214/Chua-1-VC1-U-chunk-0072.smt2,unsat,Unparsable output,0.0148124695,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900226/Chua-1-VC1-U-chunk-0026.smt2,sat,Unparsable output,0.0404334068,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900245/Chua-1-VC1-U-chunk-0070.smt2,sat,Unparsable output,0.0295181274,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900224/Chua-1-VC1-U-chunk-0083.smt2,unsat,Unparsable output,0.0496373177,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900258/Chua-1-VC1-U-chunk-0016.smt2,sat,Unparsable output,0.0482432842,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900263/Chua-1-VC1-U-chunk-0062.smt2,sat,Unparsable output,0.031586647,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900244/Chua-1-VC1-U-chunk-0025.smt2,sat,Unparsable output,0.0189087391,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900271/Chua-1-VC1-U-chunk-0031.smt2,unsat,Unparsable output,0.0242109299,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900248/Chua-1-VC1-U-chunk-0066.smt2,sat,Unparsable output,0.0330350399,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900267/Chua-1-VC1-U-chunk-0080.smt2,unsat,Unparsable output,0.0478425026,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900219/Chua-1-VC1-U-chunk-0073.smt2,sat,Unparsable output,0.0441794395,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900223/Chua-1-VC1-U-chunk-0043.smt2,unsat,Unparsable output,0.018825531,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900268/Chua-1-VC1-U-chunk-0076.smt2,sat,Unparsable output,0.0322153568,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900222/Chua-1-VC1-U-chunk-0024.smt2,sat,Unparsable output,0.0191817284,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900221/Chua-1-VC1-U-chunk-0036.smt2,unsat,Unparsable output,0.0191261768,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900246/Chua-1-VC1-U-chunk-0082.smt2,sat,Unparsable output,0.043598175,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900232/Chua-1-VC1-U-chunk-0051.smt2,sat,Unparsable output,0.0270555019,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/Chua/1/VC1/U/900249/Chua-1-VC1-U-chunk-0039.smt2,sat,Unparsable output,0.0258944035,unknown
